-1.043675946953814915e+01
3.191936788866814645e+00
-9.378626744629195988e-01
-2.745563408529322125e+00
-1.081940227463590176e+01
3.451447301843539606e+01
-3.300917027631539824e+00
-5.964527245971726899e+00
2.724927208105627052e+00
-4.132942136974834035e+00
6.218714993247074219e+00
3.588901273972049832e+00
-8.317265453800040120e+00
-8.183555631799276142e+00
2.558116589364042071e+00
-2.636347690262228927e+00
-8.316126562364498098e-02
